timestamp_unix,timestamp_iso,phase,step_label,elapsed_in_phase_s,event,total_W,soc_C,cpu_clock_MHz,throttled_flags,0V8_AON_V,0V8_AON_A,0V8_AON_W,0V8_SW_V,0V8_SW_A,0V8_SW_W,1V1_SYS_V,1V1_SYS_A,1V1_SYS_W,1V8_SYS_V,1V8_SYS_A,1V8_SYS_W,3V3_ADC_V,3V3_ADC_A,3V3_ADC_W,3V3_DAC_V,3V3_DAC_A,3V3_DAC_W,3V3_SYS_V,3V3_SYS_A,3V3_SYS_W,3V7_WL_SW_V,3V7_WL_SW_A,3V7_WL_SW_W,BATT_V,BATT_A,BATT_W,DDR_VDD2_V,DDR_VDD2_A,DDR_VDD2_W,DDR_VDDQ_V,DDR_VDDQ_A,DDR_VDDQ_W,EXT5V_V,EXT5V_A,EXT5V_W,HDMI_V,HDMI_A,HDMI_W,VDD_CORE_V,VDD_CORE_A,VDD_CORE_W
1778782839.680,2026-05-14T20:20:39.679,timing,train_half,18.456,,6.6603,60.40,2400.0,0,0.7997,0.002442,0.0020,0.8088,0.333768,0.2699,1.1066,0.248862,0.2754,1.8168,0.286923,0.5213,3.3141,0.000000,0.0000,3.3141,0.000000,0.0000,3.3072,0.174691,0.5777,3.7397,0.002928,0.0109,0.0000,,,1.1084,0.286923,0.3180,0.6029,0.011275,0.0068,5.1067,,,4.9969,0.010745,0.0537,0.8733,5.295490,4.6245
1778782839.937,2026-05-14T20:20:39.937,timing,train_half,18.713,,9.2131,60.40,2400.0,0,0.7994,0.002137,0.0017,0.8018,0.409891,0.3287,1.1070,0.247886,0.2744,1.8032,0.285948,0.5156,3.3123,0.000000,0.0000,3.3150,0.000000,0.0000,3.3119,0.162004,0.5365,3.7415,0.000000,0.0000,0.0000,,,1.1070,0.092713,0.1026,0.6018,0.011275,0.0068,5.0639,,,5.1067,0.010989,0.0561,0.8730,8.465638,7.3906
1778782840.196,2026-05-14T20:20:40.195,timing,train_half,18.972,,7.3243,61.50,2400.0,0,0.7997,0.002259,0.0018,0.8029,0.340600,0.2735,1.1077,0.247886,0.2746,1.8168,0.295707,0.5373,3.3168,0.000000,0.0000,3.3123,0.000000,0.0000,3.3100,0.172740,0.5718,3.7415,0.001952,0.0073,0.0000,,,1.1029,0.179571,0.1981,0.6022,0.006863,0.0041,5.1000,,,5.0853,0.011233,0.0571,0.8711,6.197420,5.3988
1778782840.455,2026-05-14T20:20:40.455,timing,train_half,19.231,,5.5440,61.50,2400.0,0,0.8000,0.002686,0.0021,0.8000,0.409891,0.3279,1.1062,0.247886,0.2742,1.8168,0.278140,0.5053,3.3141,0.000000,0.0000,3.3168,0.000000,0.0000,3.3072,0.165908,0.5487,3.7183,0.000976,0.0036,0.0000,,,1.1044,0.251790,0.2781,0.6037,0.029902,0.0181,5.1362,,,5.1443,0.011233,0.0578,0.8741,4.036360,3.5281
1778782840.700,2026-05-14T20:20:40.700,timing,train_half,19.476,,5.0892,59.30,2400.0,0,0.8000,0.002320,0.0019,0.7996,0.376709,0.3012,1.1059,0.248862,0.2752,1.8188,0.282044,0.5130,3.3132,0.000000,0.0000,3.3132,0.000000,0.0000,3.3072,0.164932,0.5455,3.7267,0.000000,0.0000,0.0000,,,1.1040,0.217632,0.2403,0.6026,0.004412,0.0027,5.1282,,,5.0491,0.011477,0.0580,0.8736,3.607720,3.1515
1778782840.951,2026-05-14T20:20:40.951,timing,train_half,19.727,,4.6677,60.90,2400.0,0,0.7994,0.002137,0.0017,0.8022,0.415746,0.3335,1.1037,0.271309,0.2994,1.8090,0.292779,0.5296,3.3159,0.000000,0.0000,3.3141,0.000000,0.0000,3.3332,0.167860,0.5595,3.7258,0.000000,0.0000,0.0000,,,1.1070,0.383541,0.4246,0.6037,0.032843,0.0198,5.0156,,,5.0907,0.010867,0.0553,0.8717,2.804020,2.4442
1778782841.203,2026-05-14T20:20:41.203,timing,train_half,19.979,,6.6628,60.40,2400.0,0,0.8006,0.002381,0.0019,0.8029,0.352311,0.2829,1.1073,0.248862,0.2756,1.8095,0.277164,0.5015,3.3123,0.000000,0.0000,3.3141,0.000000,0.0000,3.3184,0.161028,0.5344,3.7415,0.000976,0.0037,0.0000,,,1.1051,0.211777,0.2340,0.6000,0.017647,0.0106,5.0277,,,5.1456,0.011233,0.0578,0.8725,5.456230,4.7604
1778782841.447,2026-05-14T20:20:41.446,training,train_half,0.074,half_sustained_start,8.0852,59.80,2400.0,0,0.8000,0.002442,0.0020,0.7996,0.350359,0.2802,1.1073,0.248862,0.2756,1.8007,0.288875,0.5202,3.3114,0.000000,0.0000,3.3141,0.000000,0.0000,3.3091,0.162004,0.5361,3.7415,0.000000,0.0000,0.0000,,,1.1011,0.228368,0.2515,0.6011,0.013726,0.0083,5.0531,,,5.0598,0.011111,0.0562,0.8714,7.063630,6.1553
1778782841.695,2026-05-14T20:20:41.694,training,train_half,0.322,,4.6581,59.80,2400.0,0,0.7997,0.002503,0.0020,0.8004,0.401107,0.3210,1.1066,0.249838,0.2765,1.8208,0.276188,0.5029,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3165,0.163956,0.5438,3.7258,0.001952,0.0073,0.0000,,,1.1062,0.130775,0.1447,0.6037,0.023530,0.0142,5.0531,,,5.0585,0.012210,0.0618,0.8733,3.188010,2.7840
1778782841.962,2026-05-14T20:20:41.961,training,train_half,0.589,,7.3853,59.80,2400.0,0,0.7997,0.002564,0.0021,0.8007,0.353287,0.2829,1.1077,0.246910,0.2735,1.8007,0.270333,0.4868,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3091,0.164932,0.5458,3.7267,0.000000,0.0000,0.0000,,,1.1092,0.225440,0.2500,0.6029,0.008824,0.0053,5.1014,,,5.1108,0.010867,0.0555,0.8722,6.286720,5.4833
1778782842.211,2026-05-14T20:20:42.210,training,train_half,0.838,,6.4702,59.30,2400.0,0,0.7994,0.002259,0.0018,0.8011,0.395252,0.3166,1.1077,0.247886,0.2746,1.8168,0.287899,0.5231,3.3141,0.000000,0.0000,3.3168,0.000000,0.0000,3.3082,0.187379,0.6199,3.7397,0.000000,0.0000,0.0000,,,1.1040,0.350359,0.3868,0.6011,0.019608,0.0118,5.0786,,,5.1255,0.010867,0.0557,0.8714,4.911500,4.2799
1778782842.459,2026-05-14T20:20:42.458,training,train_half,1.086,,5.7008,59.80,2400.0,0,0.7997,0.002320,0.0019,0.8022,0.382565,0.3069,1.1077,0.249838,0.2767,1.8188,0.257646,0.4686,3.3168,0.000061,0.0002,3.3132,0.000000,0.0000,3.3072,0.162980,0.5390,3.7415,0.000000,0.0000,0.0000,,,1.1066,0.072219,0.0799,0.6007,0.014216,0.0085,5.0665,,,5.0652,0.010623,0.0538,0.8741,4.536440,3.9653
1778782842.714,2026-05-14T20:20:42.713,training,train_half,1.341,,4.4657,59.80,2400.0,0,0.7994,0.002503,0.0020,0.7996,0.422578,0.3379,1.1044,0.247886,0.2738,1.8027,0.289851,0.5225,3.3141,0.000061,0.0002,3.3141,0.000000,0.0000,3.3045,0.165908,0.5482,3.7267,0.000000,0.0000,0.0000,,,1.1066,0.351335,0.3888,0.6007,0.012255,0.0074,5.1188,,,5.0156,0.010745,0.0539,0.8730,2.670070,2.3310
1778782842.965,2026-05-14T20:20:42.965,training,train_half,1.593,,5.0608,59.30,2400.0,0,0.7997,0.002381,0.0019,0.8029,0.345479,0.2774,1.1070,0.248862,0.2755,1.8159,0.260573,0.4732,3.3150,0.000000,0.0000,3.3141,0.000000,0.0000,3.3277,0.165908,0.5521,3.7285,0.000976,0.0036,0.0000,,,1.1066,0.093689,0.1037,0.6037,0.002451,0.0015,5.1108,,,5.0933,0.011722,0.0597,0.8727,3.795250,3.3123
1778782843.210,2026-05-14T20:20:43.210,training,train_half,1.838,,7.3374,59.30,2400.0,0,0.8006,0.002198,0.0018,0.8004,0.346455,0.2773,1.1044,0.246910,0.2727,1.8090,0.278140,0.5032,3.3123,0.000000,0.0000,3.3150,0.000000,0.0000,3.3295,0.162980,0.5426,3.7267,0.000000,0.0000,0.0000,,,1.1044,0.216657,0.2393,0.6037,0.008824,0.0053,5.1067,,,5.1242,0.011111,0.0569,0.8725,6.233140,5.4383
1778782843.453,2026-05-14T20:20:43.453,training,train_half,2.081,,8.4471,59.30,2400.0,0,0.7994,0.002503,0.0020,0.7993,0.346455,0.2769,1.1029,0.246910,0.2723,1.8139,0.270333,0.4904,3.3132,0.000061,0.0002,3.3159,0.000000,0.0000,3.3072,0.164932,0.5455,3.7202,0.000976,0.0036,0.0000,,,1.1194,0.195186,0.2185,0.6004,0.007353,0.0044,5.0933,,,5.1067,0.011722,0.0599,0.8711,7.545850,6.5735
1778782843.698,2026-05-14T20:20:43.698,training,train_half,2.326,,6.5384,58.20,2400.0,0,0.7997,0.002503,0.0020,0.8004,0.394276,0.3156,1.1073,0.249838,0.2767,1.8007,0.278140,0.5009,3.3150,0.000000,0.0000,3.3141,0.000000,0.0000,3.3072,0.161028,0.5326,3.7267,0.000000,0.0000,0.0000,,,1.1066,0.250814,0.2775,0.6026,0.018628,0.0112,5.0277,,,5.1148,0.010745,0.0550,0.8727,5.232980,4.5671
1778782843.942,2026-05-14T20:20:43.941,training,train_half,2.569,,4.0899,59.30,2400.0,0,0.7997,0.002381,0.0019,0.8000,0.324009,0.2592,1.1073,0.249838,0.2767,1.8007,0.258622,0.4657,3.3141,0.000000,0.0000,3.3159,0.000000,0.0000,3.3110,0.164932,0.5461,3.7406,0.000000,0.0000,0.0000,,,1.1081,0.163956,0.1817,0.6044,0.000000,0.0000,5.0330,,,5.0840,0.011722,0.0596,0.8727,2.634350,2.2991
1778782844.199,2026-05-14T20:20:44.199,training,train_half,2.827,,7.4762,59.80,2400.0,0,0.7997,0.002198,0.0018,0.8018,0.403059,0.3232,1.1044,0.248862,0.2748,1.8002,0.269357,0.4849,3.3123,0.000122,0.0004,3.3150,0.000000,0.0000,3.3407,0.175667,0.5868,3.7415,0.000000,0.0000,0.0000,,,1.1015,0.228368,0.2515,0.6007,0.005392,0.0032,5.0424,,,5.1027,0.010623,0.0542,0.8779,6.259930,5.4953
1778782844.448,2026-05-14T20:20:44.448,training,train_half,3.076,,5.7393,58.70,2400.0,0,0.7997,0.002503,0.0020,0.8029,0.422578,0.3393,1.1044,0.248862,0.2748,1.8002,0.294731,0.5306,3.3123,0.000000,0.0000,3.3141,0.000000,0.0000,3.3091,0.166884,0.5522,3.7397,0.000000,0.0000,0.0000,,,1.1062,0.176643,0.1954,0.6022,0.009804,0.0059,5.1282,,,5.0585,0.011111,0.0562,0.8770,4.313190,3.7829
1778782844.704,2026-05-14T20:20:44.704,training,train_half,3.332,,7.3238,59.30,2400.0,0,0.8003,0.002503,0.0020,0.8018,0.398179,0.3193,1.1059,0.249838,0.2763,1.8056,0.285948,0.5163,3.3168,0.000000,0.0000,3.3141,0.000000,0.0000,3.3119,0.162980,0.5398,3.7415,0.000000,0.0000,0.0000,,,1.1007,0.074171,0.0816,0.6037,0.005392,0.0033,5.1295,,,5.1067,0.010623,0.0542,0.8711,6.349230,5.5310
1778782844.959,2026-05-14T20:20:44.958,training,train_half,3.586,,5.2185,59.30,2400.0,0,0.7997,0.002381,0.0019,0.7989,0.416722,0.3329,1.1044,0.337672,0.3729,1.8051,0.270333,0.4880,3.3150,0.000000,0.0000,3.3123,0.000000,0.0000,3.3091,0.165908,0.5490,3.7258,0.000976,0.0036,0.0000,,,1.1070,0.123943,0.1372,0.6000,0.002941,0.0018,5.1282,,,5.1362,0.010867,0.0558,0.8733,3.750600,3.2753
1778782845.214,2026-05-14T20:20:45.214,training,train_half,3.842,,8.5795,59.80,2400.0,0,0.8000,0.002259,0.0018,0.8004,0.355239,0.2843,1.1070,0.259597,0.2874,1.8032,0.272284,0.4910,3.3196,0.000000,0.0000,3.3168,0.000000,0.0000,3.3091,0.164932,0.5458,3.7415,0.002928,0.0110,0.0000,,,1.1143,0.228368,0.2545,0.6022,0.018137,0.0109,5.0759,,,5.1255,0.011477,0.0588,0.8719,7.608360,6.6340
1778782845.468,2026-05-14T20:20:45.467,training,train_half,4.095,,8.6315,59.80,2400.0,0,0.7997,0.002625,0.0021,0.7993,0.338648,0.2707,1.1048,0.248862,0.2749,1.8056,0.298635,0.5392,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3100,0.163956,0.5427,3.7258,0.000976,0.0036,0.0000,,,1.1106,0.384516,0.4271,0.6004,0.012255,0.0074,5.0129,,,5.1335,0.010989,0.0564,0.8717,7.465480,6.5074
1778782845.716,2026-05-14T20:20:45.715,training,train_half,4.343,,5.2826,59.30,2400.0,0,0.8003,0.002930,0.0023,0.8004,0.414770,0.3320,1.1044,0.248862,0.2748,1.8056,0.271309,0.4899,3.3123,0.000000,0.0000,3.3150,0.000000,0.0000,3.3100,0.163956,0.5427,3.7220,0.002928,0.0109,0.0000,,,1.1029,0.194210,0.2142,0.6022,0.009804,0.0059,5.1282,,,5.0156,0.010867,0.0545,0.8738,3.839900,3.3554
1778782845.960,2026-05-14T20:20:45.959,training,train_half,4.587,,3.8056,59.80,2400.0,0,0.7991,0.002381,0.0019,0.8029,0.308394,0.2476,1.1048,0.249838,0.2760,1.8056,0.289851,0.5234,3.3123,0.000000,0.0000,3.3150,0.000000,0.0000,3.3137,0.164932,0.5465,3.7267,0.003904,0.0145,0.0000,,,1.1044,0.335720,0.3708,0.5982,0.023530,0.0141,5.0411,,,5.0719,0.011233,0.0570,0.8768,2.000320,1.7538
1778782846.218,2026-05-14T20:20:46.217,training,train_half,4.845,,5.8079,59.80,2400.0,0,0.7997,0.002503,0.0020,0.8000,0.415746,0.3326,1.1059,0.335720,0.3713,1.8007,0.300586,0.5413,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3082,0.165908,0.5489,3.7415,0.001952,0.0073,0.0000,,,1.1055,0.413794,0.4574,0.6037,0.015686,0.0095,5.0947,,,5.1456,0.011111,0.0572,0.8719,3.991710,3.4805
1778782846.472,2026-05-14T20:20:46.471,training,train_half,5.099,,9.4909,59.80,2400.0,0,0.8006,0.002381,0.0019,0.8033,0.333768,0.2681,1.1059,0.246910,0.2730,1.8041,0.292779,0.5282,3.3141,0.000000,0.0000,3.3132,0.000000,0.0000,3.3184,0.162980,0.5408,3.7304,0.002928,0.0109,0.0000,,,1.1051,0.398179,0.4400,0.6044,0.025490,0.0154,5.0974,,,5.0652,0.011111,0.0563,0.8736,8.420990,7.3562
1778782846.723,2026-05-14T20:20:46.723,training,train_half,5.351,,9.1054,59.80,2400.0,0,0.8000,0.002381,0.0019,0.7993,0.342551,0.2738,1.1077,0.248862,0.2757,1.8002,0.285948,0.5148,3.3123,0.000000,0.0000,3.3141,0.000000,0.0000,3.3100,0.178595,0.5912,3.7415,0.000000,0.0000,0.0000,,,1.1015,0.354263,0.3902,0.6004,0.003922,0.0024,5.1094,,,5.1362,0.010745,0.0552,0.8779,7.974490,7.0004
1778782846.975,2026-05-14T20:20:46.975,training,train_half,5.603,,4.5827,61.50,2400.0,0,0.8000,0.002686,0.0021,0.8015,0.415746,0.3332,1.1051,0.245934,0.2718,1.8095,0.272284,0.4927,3.3150,0.000000,0.0000,3.3141,0.000000,0.0000,3.3072,0.169812,0.5616,3.7258,0.004880,0.0182,0.0000,,,1.1106,0.147365,0.1637,0.5989,0.006373,0.0038,5.0531,,,5.0813,0.010745,0.0546,0.8727,3.071920,2.6810
1778782847.222,2026-05-14T20:20:47.221,training,train_half,5.849,,5.7363,60.40,2400.0,0,0.8006,0.002381,0.0019,0.8007,0.420626,0.3368,1.1040,0.247886,0.2737,1.8173,0.301562,0.5480,3.3132,0.000000,0.0000,3.3159,0.000000,0.0000,3.3119,0.281068,0.9309,3.7267,0.002928,0.0109,0.0000,,,1.1311,0.213729,0.2418,0.6033,0.030883,0.0186,5.0799,,,5.1349,0.010379,0.0533,0.8749,3.795250,3.3204
1778782847.478,2026-05-14T20:20:47.478,training,train_half,6.106,,5.3416,59.80,2400.0,0,0.8003,0.002503,0.0020,0.8037,0.431361,0.3467,1.1062,0.247886,0.2742,1.8168,0.277164,0.5036,3.3123,0.000000,0.0000,3.3132,0.000000,0.0000,3.3267,0.166884,0.5552,3.7415,0.000976,0.0037,0.0000,,,1.1084,0.226416,0.2510,0.6004,0.019118,0.0115,5.0585,,,5.0746,0.010745,0.0545,0.8717,3.830970,3.3393
1778782847.728,2026-05-14T20:20:47.727,training,train_half,6.355,,8.2470,58.70,2400.0,0,0.7997,0.002381,0.0019,0.7989,0.349383,0.2791,1.1070,0.257646,0.2852,1.7968,0.269357,0.4840,3.3132,0.000061,0.0002,3.3141,0.000000,0.0000,3.3100,0.164932,0.5459,3.7258,0.000000,0.0000,0.0000,,,1.1062,0.238127,0.2634,0.6000,0.012745,0.0076,5.1054,,,5.1349,0.011477,0.0589,0.8727,7.242230,6.3206
1778782848.088,2026-05-14T20:20:48.087,training,train_half,6.715,,7.1938,60.90,2400.0,0,0.8006,0.002442,0.0020,0.7996,0.369878,0.2958,1.1062,0.249838,0.2764,1.8066,0.283020,0.5113,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3110,0.179571,0.5946,3.7267,0.000000,0.0000,0.0000,,,1.1015,0.286923,0.3160,0.6004,0.014216,0.0085,5.0813,,,5.0866,0.011722,0.0596,0.8717,5.884870,5.1297
1778782848.334,2026-05-14T20:20:48.334,training,train_half,6.962,,7.0821,59.80,2400.0,0,0.7997,0.002381,0.0019,0.7993,0.517243,0.4134,1.1073,0.246910,0.2734,1.8007,0.274236,0.4938,3.3150,0.000000,0.0000,3.3150,0.000000,0.0000,3.3110,0.164932,0.5461,3.7267,0.000976,0.0036,0.0000,,,1.1062,0.289851,0.3206,0.6044,0.015196,0.0092,5.0464,,,5.1067,0.011233,0.0574,0.8752,5.670550,4.9627
1778782848.587,2026-05-14T20:20:48.587,training,train_half,7.215,,7.8917,59.80,2400.0,0,0.7994,0.002442,0.0020,0.7996,0.361094,0.2887,1.1048,0.246910,0.2728,1.8212,0.279116,0.5083,3.3141,0.000000,0.0000,3.3159,0.000000,0.0000,3.3026,0.162004,0.5350,3.7267,0.000976,0.0036,0.0000,,,1.1077,0.254718,0.2821,0.6004,0.012255,0.0074,5.0290,,,5.1349,0.011477,0.0589,0.8730,6.795730,5.9328
1778782848.842,2026-05-14T20:20:48.842,training,train_half,7.470,,8.0906,60.40,2400.0,0,0.8006,0.002381,0.0019,0.7996,0.361094,0.2887,1.1073,0.248862,0.2756,1.8066,0.280092,0.5060,3.3132,0.000000,0.0000,3.3150,0.000000,0.0000,3.3258,0.169812,0.5648,3.7304,0.000000,0.0000,0.0000,,,1.1253,0.260573,0.2932,0.6007,0.019608,0.0118,5.1416,,,5.0813,0.011355,0.0577,0.8722,6.983260,6.0909
1778782849.096,2026-05-14T20:20:49.095,training,train_half,7.723,,5.6071,59.80,2400.0,0,0.7997,0.002381,0.0019,0.7996,0.412818,0.3301,1.1073,0.248862,0.2756,1.8159,0.283996,0.5157,3.3141,0.000000,0.0000,3.3159,0.000000,0.0000,3.3026,0.169812,0.5608,3.7267,0.013663,0.0509,0.0000,,,1.1066,0.358166,0.3963,0.6040,0.026961,0.0163,5.1148,,,5.1443,0.010623,0.0546,0.8725,3.902410,3.4048
1778782849.347,2026-05-14T20:20:49.347,training,train_half,7.975,,6.3756,59.30,2400.0,0,0.7997,0.002381,0.0019,0.8007,0.390372,0.3126,1.1073,0.248862,0.2756,1.8061,0.283020,0.5112,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3258,0.164932,0.5485,3.7397,0.000976,0.0036,0.0000,,,1.1253,0.288875,0.3251,0.6011,0.021569,0.0130,5.0759,,,5.1121,0.011477,0.0587,0.8727,4.956150,4.3255
1778782849.595,2026-05-14T20:20:49.595,training,train_half,8.223,,4.2094,59.30,2400.0,0,0.7994,0.002381,0.0019,0.8015,0.401107,0.3215,1.1062,0.248862,0.2753,1.8110,0.277164,0.5019,3.3123,0.000000,0.0000,3.3159,0.000000,0.0000,3.3137,0.167860,0.5562,3.7406,0.000976,0.0037,0.0000,,,1.1048,0.210801,0.2329,0.6011,0.016667,0.0100,5.0598,,,5.0598,0.011722,0.0593,0.8736,2.571840,2.2466
1778782849.849,2026-05-14T20:20:49.849,training,train_half,8.477,,5.1446,59.30,2400.0,0,0.8000,0.002381,0.0019,0.8007,0.315225,0.2524,1.1073,0.247886,0.2745,1.8002,0.262525,0.4726,3.3150,0.000000,0.0000,3.3141,0.000000,0.0000,3.3332,0.165908,0.5530,3.7378,0.000000,0.0000,0.0000,,,1.1253,0.087834,0.0988,0.6007,0.004902,0.0029,5.1108,,,5.0330,0.011477,0.0578,0.8711,3.938130,3.4306
1778782850.103,2026-05-14T20:20:50.103,training,train_half,8.731,,5.7952,59.80,2400.0,0,0.7997,0.002564,0.0021,0.7989,0.311322,0.2487,1.1048,0.247886,0.2739,1.8139,0.258622,0.4691,3.3150,0.000000,0.0000,3.3168,0.000000,0.0000,3.3137,0.166884,0.5530,3.7397,0.000000,0.0000,0.0000,,,1.1011,0.069291,0.0763,0.6000,0.000000,0.0000,5.1242,,,5.0424,0.011233,0.0566,0.8679,4.741830,4.1155
1778782850.355,2026-05-14T20:20:50.355,training,train_half,8.983,,7.3878,59.80,2400.0,0,0.7994,0.002381,0.0019,0.7993,0.346455,0.2769,1.1070,0.246910,0.2733,1.8129,0.262525,0.4759,3.3132,0.000000,0.0000,3.3168,0.000000,0.0000,3.3082,0.162004,0.5359,3.7415,0.001952,0.0073,0.0000,,,1.1029,0.110280,0.1216,0.6004,0.018137,0.0109,5.0183,,,5.1389,0.010745,0.0552,0.8730,6.447460,5.6287
1778782850.602,2026-05-14T20:20:50.601,training,train_half,9.229,,5.9586,59.30,2400.0,0,0.8006,0.002442,0.0020,0.8018,0.323033,0.2590,1.1081,0.281068,0.3114,1.8139,0.272284,0.4939,3.3123,0.000000,0.0000,3.3141,0.000000,0.0000,3.3091,0.161028,0.5329,3.7267,0.000000,0.0000,0.0000,,,1.1059,0.337672,0.3734,0.6029,0.001961,0.0012,5.1215,,,5.0585,0.011477,0.0581,0.8725,4.500720,3.9268
1778782850.847,2026-05-14T20:20:50.847,training,train_half,9.475,,5.0922,59.30,2400.0,0,0.7994,0.002503,0.0020,0.8011,0.375733,0.3010,1.1073,0.249838,0.2767,1.8212,0.278140,0.5066,3.3150,0.000000,0.0000,3.3141,0.000000,0.0000,3.3193,0.165908,0.5507,3.7415,0.000976,0.0037,0.0000,,,1.1044,0.260573,0.2878,0.6037,0.020098,0.0121,5.1349,,,5.0813,0.011722,0.0596,0.8722,3.545210,3.0922
1778782851.092,2026-05-14T20:20:51.092,training,train_half,9.720,,7.2120,59.30,2400.0,0,0.8003,0.002442,0.0020,0.8015,0.333768,0.2675,1.1073,0.245934,0.2723,1.8056,0.271309,0.4899,3.3104,0.000000,0.0000,3.3141,0.000000,0.0000,3.3082,0.165908,0.5489,3.7397,0.000000,0.0000,0.0000,,,1.1070,0.117112,0.1296,0.6007,0.005392,0.0032,5.1175,,,5.1456,0.011722,0.0603,0.8725,6.233140,5.4383
1778782851.346,2026-05-14T20:20:51.345,training,train_half,9.973,,5.3444,58.70,2400.0,0,0.8003,0.002442,0.0020,0.7982,0.326937,0.2610,1.1055,0.249838,0.2762,1.8032,0.285948,0.5156,3.3132,0.000000,0.0000,3.3150,0.000000,0.0000,3.3128,0.163956,0.5432,3.7183,0.000000,0.0000,0.0000,,,1.1051,0.364998,0.4034,0.6000,0.026471,0.0159,4.9995,,,5.1188,0.011477,0.0588,0.8736,3.741670,3.2685
1778782851.607,2026-05-14T20:20:51.607,training,train_half,10.235,,7.1841,58.20,2400.0,0,0.8003,0.002137,0.0017,0.8000,0.359142,0.2873,1.1048,0.257646,0.2846,1.8139,0.256670,0.4656,3.3123,0.000061,0.0002,3.3132,0.000000,0.0000,3.3091,0.160052,0.5296,3.7267,0.001952,0.0073,0.0000,,,1.1059,0.103449,0.1144,0.6029,0.008824,0.0053,5.0585,,,5.1215,0.011233,0.0575,0.8725,6.224210,5.4305
1778782851.854,2026-05-14T20:20:51.854,training,train_half,10.482,,8.0805,58.70,2400.0,0,0.8003,0.002381,0.0019,0.8007,0.356214,0.2852,1.1044,0.247886,0.2738,1.8056,0.285948,0.5163,3.3150,0.000000,0.0000,3.3150,0.000000,0.0000,3.3072,0.165908,0.5487,3.7415,0.000976,0.0037,0.0000,,,1.1037,0.226416,0.2499,0.6037,0.017647,0.0107,5.1309,,,5.0491,0.011355,0.0573,0.8749,7.010050,6.1331
1778782852.103,2026-05-14T20:20:52.103,training,train_half,10.731,,7.6643,59.80,2400.0,0,0.8006,0.002381,0.0019,0.8088,0.405987,0.3284,1.1077,0.246910,0.2735,1.8144,0.285948,0.5188,3.3141,0.000000,0.0000,3.3095,0.000000,0.0000,3.3137,0.163956,0.5433,3.7415,0.000976,0.0037,0.0000,,,1.1077,0.253742,0.2811,0.6040,0.016667,0.0101,5.0438,,,5.0397,0.010745,0.0542,0.8714,6.483179,5.6495
1778782852.356,2026-05-14T20:20:52.355,training,train_half,10.983,,7.0086,59.80,2400.0,0,0.7994,0.002442,0.0020,0.8026,0.365974,0.2937,1.1048,0.247886,0.2739,1.8159,0.268381,0.4873,3.3141,0.000000,0.0000,3.3123,0.000000,0.0000,3.3295,0.162004,0.5394,3.7258,0.000000,0.0000,0.0000,,,1.1114,0.231295,0.2571,0.6004,0.015196,0.0091,5.0746,,,5.0612,0.010623,0.0538,0.8746,5.822359,5.0924
1778782852.610,2026-05-14T20:20:52.609,training,train_half,11.237,,3.5583,59.80,2400.0,0,0.7997,0.002320,0.0019,0.8004,0.364998,0.2921,1.1055,0.273260,0.3021,1.8007,0.276188,0.4973,3.3123,0.000000,0.0000,3.3150,0.000000,0.0000,3.3267,0.173715,0.5779,3.7267,0.000000,0.0000,0.0000,,,1.1029,0.231295,0.2551,0.6022,0.015686,0.0094,5.0170,,,5.0933,0.011844,0.0603,0.8746,1.786000,1.5621
1778782852.865,2026-05-14T20:20:52.865,training,train_half,11.493,,5.5968,59.80,2400.0,0,0.7997,0.002381,0.0019,0.8004,0.316201,0.2531,1.1073,0.249838,0.2767,1.8149,0.262525,0.4765,3.3086,0.000000,0.0000,3.3159,0.000000,0.0000,3.3277,0.165908,0.5521,3.7267,0.000000,0.0000,0.0000,,,1.1070,0.288875,0.3198,0.5989,0.003922,0.0023,5.0840,,,5.0612,0.011477,0.0581,0.8768,4.170310,3.6564
1778782853.113,2026-05-14T20:20:53.113,training,train_half,11.741,,8.0638,59.80,2400.0,0,0.7997,0.002259,0.0018,0.8000,0.353287,0.2826,1.1044,0.247886,0.2738,1.8212,0.274236,0.4995,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3119,0.162980,0.5398,3.7267,0.000000,0.0000,0.0000,,,1.1158,0.200066,0.2232,0.6015,0.016177,0.0097,5.1228,,,5.1161,0.011111,0.0568,0.8722,7.081490,6.1765
1778782853.359,2026-05-14T20:20:53.358,training,train_half,11.986,,5.6478,58.20,2400.0,0,0.7997,0.002381,0.0019,0.8004,0.314250,0.2515,1.1051,0.247886,0.2739,1.8051,0.265453,0.4792,3.3104,0.000000,0.0000,3.3150,0.000000,0.0000,3.3119,0.167860,0.5559,3.7415,0.000000,0.0000,0.0000,,,1.1253,0.131751,0.1483,0.5982,0.007843,0.0047,5.0893,,,5.0397,0.010623,0.0535,0.8722,4.447140,3.8788
